nb_pertes_parcelle,irrigation_mm,azote_kg_ha,ph_sol,salinite_g_l,temperature_c,humidite_pct,experience_ans,surface_ha,main_oeuvre,conseil_agricole,inondation,panne_pompe,systeme_irrigation
0,1320.891857533353,86.52093442889834,7.3025943208036646,0.3974289390113601,30.892104332686614,74.1675147237237,19,2.181516129478425,3,0,0,1,Traditionnel
22,1184.9610078184683,115.83507934178702,6.53444000945516,1.0886517364918924,27.50518727084015,75.01930157374255,8,0.7175334251123597,14,1,0,1,Moderne
0,1262.2210866971732,93.21372907782077,7.17366973132914,7.334568272618684,31.728870471723347,70.63319079313483,9,1.9765029097083238,9,1,0,0,Traditionnel
0,1427.9610461931757,75.4585166904941,5.944090627285246,2.751952341302151,26.93096972411437,71.39188391005827,21,0.9844934593359537,11,1,0,0,Traditionnel
0,894.1165489514739,77.75287698978205,5.410323382328028,1.9717805258349403,25.120818984790006,79.57874745384333,32,3.8036092172149494,15,0,1,1,Semi-moderne
0,1358.6823898520627,90.86583271740209,6.27225400089586,5.844165067583191,29.376592408604413,59.51429490725806,19,0.7142656089968265,15,0,0,0,Semi-moderne
0,824.1462530952173,144.55924144267854,7.378050422427379,2.1306210232207325,31.180382625541192,75.89419748142323,8,2.2332261392187407,8,0,1,0,Traditionnel
0,959.6946694602498,100.48960466252733,5.455205240428412,7.567086944247013,30.115139166574842,67.78971709574274,36,2.7218819763535795,11,0,0,0,Semi-moderne
0,1299.5631430760664,82.85355036575537,6.2144646049596455,1.959081779743283,30.54821550936994,68.10526998815256,19,1.131160263842763,6,1,0,0,Semi-moderne
0,785.6902459502869,65.62280876974839,7.746794308618648,2.987985195451273,35.83109489569654,78.80254375834535,8,1.96068067356228,15,0,1,0,Traditionnel
0,1069.1848815584935,98.84005645454559,6.172167828444168,3.5842770183776853,30.36706345265171,71.26494128946476,37,1.0104754103126314,17,1,0,0,Moderne
0,910.4139229108691,84.84964236287547,5.985130231233918,4.357175478819455,25.51803785208309,65.20587010324087,39,3.706194938479871,4,0,1,1,Traditionnel
40,1043.7637384832688,38.290403284621604,6.537335376237095,0.4914097528430628,30.384118435792928,53.464952490376206,38,2.044010232103935,17,0,0,0,Moderne
0,484.3103967986407,114.45044516334872,6.7501978305665,5.405028966886862,27.061790809571068,74.69481893052182,27,3.1860261480744536,5,0,0,1,Semi-moderne
0,710.2627170078337,121.73678147509335,8.015692901410793,6.816598760322342,28.116034423392257,70.5944105863414,31,2.011709532263622,3,0,1,1,Traditionnel
0,946.0270083884582,114.927935984005,6.876137295679893,3.5284926558777117,34.799138780220716,62.59440942740766,26,5.1266011087242545,1,0,0,0,Semi-moderne
0,1304.041734986888,151.30838002244073,6.7438172060675,1.7128565958941835,30.288492185078912,74.03323478547581,11,3.04148351258097,17,0,1,0,Traditionnel
0,1061.8001497861526,111.53091878767478,6.20043902626277,0.49072446614620774,28.826052864926556,72.04021238041919,24,0.3474349851779172,12,1,0,1,Semi-moderne
12,1100.6261014972984,91.49396209989459,6.177218125060373,3.721643166451297,26.698496282256542,80.42572701565541,21,2.1895642504240174,17,1,0,0,Traditionnel
0,1251.4089964425027,115.60503037121404,6.279497436591587,1.0681043028225876,29.332707451765824,70.36358759305575,33,2.436833352664852,11,1,0,0,Traditionnel
0,906.5020045380086,123.37069719828398,7.220769753098736,1.9737602581779774,27.76642475837034,76.27814807094052,2,1.7818042307076492,19,1,0,0,Traditionnel
0,1162.3980112376041,97.62602157628532,6.795852708033723,1.2108658298884944,37.12699895578247,71.35381525623285,29,4.4003153676633335,3,0,0,0,Semi-moderne
0,922.8193660255645,107.66484719181628,5.701775070248651,2.72013367209664,30.824971261963334,73.22607040735384,20,1.0228395753633632,13,0,0,0,Moderne
0,719.9127112934664,97.00607544573023,7.309436280634157,3.1470793066025737,30.927995196126673,79.7689833790421,20,0.8548920780166871,9,0,0,0,Semi-moderne
0,1014.0020453738778,138.75620031735235,7.812650645505297,2.4885397590872587,21.898400245791322,66.35436586666586,3,6.734437585697632,19,1,0,0,Semi-moderne
0,1226.2372897291127,136.00205680873108,7.435872846264327,4.086065633882913,31.43163747565196,60.8831916306384,14,0.4860657752673892,3,0,1,0,Semi-moderne
0,1174.4895912199563,93.8326392669631,6.818171693032363,6.795063613045675,24.187242907110356,82.52974506215645,27,4.430889860575474,11,0,1,0,Traditionnel
0,1097.3972912146596,78.30888024840411,6.025967771605133,1.5729364594241273,30.67754866997849,76.20289937003818,28,7.462578548261981,12,1,0,0,Moderne
0,1626.3203585062997,97.55256002636179,7.486381203966115,3.7912014252976287,26.063443124563474,64.91789668991889,21,1.1154105163542638,13,0,0,1,Traditionnel
0,1190.8406752679314,53.88831531321548,5.527305713404795,2.6936452762554524,30.511923534601046,72.978603831039,29,0.3682099842713785,2,0,0,0,Traditionnel
0,1315.3219213062162,121.88720630256692,6.810582033067174,0.9791184954350776,24.576936981081133,70.5543568403893,29,5.699616705730007,3,0,1,0,Semi-moderne
0,1592.3915344695497,125.13888376749422,6.138407797727599,1.2683686807287307,31.802982323164727,64.0532089324262,24,5.624743066420875,12,1,1,0,Semi-moderne
0,815.3012289045253,71.50875937837836,5.118406555660918,2.8404896482262725,28.20333900842462,75.18345461878357,34,0.46579954554137937,11,0,1,0,Semi-moderne
0,871.4665937549103,124.02591002735304,6.626459495585996,4.138660182416164,30.21474221881777,62.237109591686036,9,3.0465030095626005,3,1,1,0,Traditionnel
0,1483.6166895270449,94.03889018617532,7.409792555753859,2.189485397447732,25.899364485676447,65.6379561521307,4,4.588334251768415,7,1,1,1,Traditionnel
0,924.4261982469662,153.04578635719687,6.434776918845091,4.129814903422543,29.91315414406954,73.38587862639184,30,1.2043569132049177,9,0,0,0,Semi-moderne
0,1106.5303106667327,166.2067083974854,6.7439773831251575,0.10507449113471633,29.143168648518568,81.95176679151781,8,7.832660025132981,2,0,0,0,Semi-moderne
0,1335.2495132733566,94.01082638314479,5.631029621421598,1.8970204339656251,27.682878613407517,69.22224673111941,1,0.2985951680826245,2,0,0,0,Semi-moderne
0,1295.9554060844976,57.66502004520816,6.216729852820251,9.58427474328339,34.16121285894611,66.59199219429823,25,0.4068306951992095,14,0,1,0,Moderne
0,1486.074960035844,136.0282954768408,5.245880567997971,0.6374998054437753,23.526473690978616,81.63818361261349,11,3.51901484303853,4,0,0,0,Traditionnel
0,1429.0417101473631,149.91370606968667,6.520963547910198,9.563687779846845,26.309189128506723,82.35995619979842,16,3.0581352352686997,14,0,1,0,Semi-moderne
0,1335.2663873352622,122.09445279060361,6.658019226675721,6.849251416676728,33.56010523353074,94.90033932174538,25,2.370378271849666,9,1,1,0,Traditionnel
0,930.0040828656179,101.15479148393686,5.615239601973516,1.1595125725542434,24.007864823233607,71.26646021137515,31,2.834547237118925,18,0,0,0,Semi-moderne
35,1274.869786914508,131.6669603871494,6.17434753321206,2.499695865155906,26.24258442905668,86.06345241620312,35,1.4406723992249078,9,0,0,0,Traditionnel
0,1169.1398387915108,68.35343076571395,7.051234414428021,4.580561407476705,25.94598958727786,63.07711646600562,22,2.3569487491610666,11,1,0,0,Moderne
13,808.2215988130997,130.93977513881129,7.461664506392912,1.2963739198418673,31.166257198752753,60.971995843555874,24,0.41401776617637687,15,1,0,0,Traditionnel
0,1411.8057902249075,80.26331746749568,5.567822200202159,2.0924512496987275,28.91873414263772,62.99664335021292,2,1.853265373187173,8,1,0,1,Moderne
0,1277.5920376072845,94.73532941772471,7.523724031570807,0.8183218226668182,25.122743198643764,89.00930697403322,14,3.062404984520745,14,0,0,0,Semi-moderne
0,1110.0078177388414,136.44318849508429,6.7211674749708825,3.2249117801404212,34.987270844797806,57.32292094615071,22,4.661848652229138,9,1,1,0,Traditionnel
25,1048.719746583429,135.53809074504682,7.384899012068958,2.792123552083818,24.859833383328027,75.06974243824331,14,4.496107844596421,17,1,0,0,Traditionnel
0,836.3737481658268,95.90989556235877,5.835712396000234,2.7115671730236075,26.002780570950968,67.04858448386052,2,1.7734608525604165,5,0,0,0,Semi-moderne
0,1143.895296182899,82.13002396133314,5.4720589526409364,2.52711629192303,27.958104620030525,73.56080037598107,32,1.8605458904438512,14,0,0,0,Semi-moderne
0,1203.0566062780417,103.92713321671071,6.887778161364039,3.7956891322225235,30.251248236306168,60.11972636934329,14,0.27831440529354334,17,0,0,0,Traditionnel
0,917.1459034664786,75.17797848310015,6.481969703413523,6.425078519501113,31.912142590833255,61.44172253150951,27,1.3947875898478461,5,0,0,0,Semi-moderne
15,1355.6848908018965,133.95636012066348,5.633606750079366,4.275666840775763,25.468935563219652,74.24873622357501,9,0.45781011061190463,19,0,0,0,Traditionnel
0,858.6153297737325,81.24800222733293,7.023141031501626,7.288167934089312,27.537119797711348,63.679678563715214,13,0.4938139167662716,7,1,0,1,Traditionnel
0,632.9179229906629,71.73090662713211,6.535169095871059,8.365756711074273,28.838879746035058,57.94809972974295,18,3.4025924370952194,15,0,0,0,Moderne
0,1328.7399599963942,124.548175232179,6.2354747140564255,4.949470930216479,21.48515516758311,65.31506161998237,23,2.8244917513868737,8,1,0,0,Traditionnel
27,1011.2594716175363,110.02560467008227,5.17512807084023,1.1209481159480392,26.7480533605683,66.02380943891586,34,2.168611941658707,16,1,1,0,Semi-moderne
0,1072.2734912311366,83.09115629541827,6.771482400674829,1.8229078538790904,27.284141069838267,72.33900031785805,24,0.9015886803994829,18,0,0,0,Traditionnel
0,915.7463209784883,84.92780290230144,6.79054985213813,4.262915200061888,30.792289572926702,68.44345536357436,33,2.783985230880468,18,1,0,0,Semi-moderne
0,746.6881926421713,93.95087257392751,6.191290800780589,4.304129361025115,34.430802704625776,77.8892684285899,26,0.34313930480665,13,1,0,0,Semi-moderne
0,1376.152222439328,74.7004668715472,5.773536610755135,1.4745759938228036,29.13114715146151,63.72267319780934,39,0.8250025272136541,3,0,0,1,Traditionnel
0,948.4488235536772,104.92898365818596,6.465003545402538,1.3087013229855244,30.751922143033994,75.51657255834047,34,1.4241268458337537,15,1,0,0,Traditionnel
0,1465.4095473925468,94.36161401205862,7.928996161432823,4.935541889468139,25.8285476218057,76.43585610870335,8,0.8625694617242295,15,1,1,0,Semi-moderne
0,1277.6078009663602,54.0739390083653,7.281328288521347,1.5728603931759142,27.787544576162784,87.50600623550929,27,5.428278189543796,11,1,1,1,Traditionnel
0,1030.7532077221588,88.34580711165552,5.984672363125323,3.8370792756798604,29.999116583955335,54.610700325221195,8,2.639320481547554,5,0,0,1,Traditionnel
0,861.1014717520893,139.97561964734,6.679963455172331,0.5384960500266109,29.419898481995755,64.02260387865599,3,5.094527603227169,3,0,0,0,Semi-moderne
0,938.8583629214995,73.98318040572754,6.176500532265759,3.9792246259526136,28.411530582772823,58.009049671997175,28,6.194629868217031,11,1,0,1,Semi-moderne
0,833.2449111590627,83.43833819248273,6.7846936762065075,1.6507347932947711,31.871984134390548,82.63395489238776,6,3.095437080750907,4,0,0,0,Semi-moderne
0,1559.1649391094008,88.76992374110166,7.022382525882428,1.4527657914180763,31.729091127475705,75.9292347639843,5,0.8520095848210187,6,1,0,0,Moderne
17,1136.1770706505615,96.98389646955434,7.76283093086337,3.0193781972012776,28.16391409546584,69.01426743086726,14,2.1678583991757328,11,1,0,0,Traditionnel
0,1353.0452193602591,61.329121077740865,6.5741866674728655,1.599275650330333,24.62682867875647,67.45677706733119,33,1.094569014699538,19,1,0,1,Semi-moderne
0,821.18254921775,78.0214646673502,4.989546785055318,2.850954755928498,27.923139499817246,69.71274773071791,39,1.1120874106137935,3,1,0,0,Semi-moderne
0,1139.8277285113409,94.6247826273543,6.3850936901379525,4.107299662411065,25.032695367726767,78.88508668247357,22,4.743262917400257,10,1,0,0,Traditionnel
0,1359.1296265378871,117.36272741275342,5.638423791028603,1.5654296510417087,30.06697667871666,76.84910972832627,14,1.21281847980322,7,0,1,0,Semi-moderne
0,1026.2976323747366,114.12054344426424,6.354865774649433,0.5082590831285952,29.90177171434951,70.30599893827643,20,11.525919886740548,13,1,1,1,Traditionnel
0,1326.8451809627834,106.83893395999294,6.6754066404689345,3.190119693340996,29.42484809222062,46.0374695280441,6,5.2347783438196425,17,1,1,1,Traditionnel
0,861.3950593587314,106.97967271173778,7.158569992876205,0.8467720961261115,30.625955568008752,73.97753082151222,26,1.0859414507388456,2,1,0,0,Moderne
0,800.0362601839115,72.81319489736217,7.513917914661057,1.7097239183933248,33.221215430112416,68.39040904639837,2,2.3037953425098388,14,0,0,0,Semi-moderne
18,1183.46813465719,46.28250126985644,7.295741866822828,1.2881498208424413,32.15113587216492,76.64993014562744,8,3.3857691629165783,8,1,0,0,Moderne
0,1016.5811843940385,60.41407490181184,6.031764353313715,0.48183931490548276,27.575857157569292,66.00227084764967,23,2.0202916008661513,4,1,1,0,Semi-moderne
0,1241.252031639803,109.91708385787824,5.826969978597697,3.6974327556232724,31.4606087192172,61.934011434656455,1,2.607713672102949,3,0,0,0,Traditionnel
14,664.8646550655012,113.27408187649657,6.471150623137139,2.1509134558564016,27.705892610337365,78.7557702204531,18,2.8008797357027877,1,0,0,0,Traditionnel
0,1256.698219803514,72.58948440604094,6.806731717263312,9.296842298516678,28.36760903433343,81.3165547894322,1,1.6974086773697217,4,0,0,0,Semi-moderne
0,1671.6268639992493,146.83938738916376,7.276506621806061,2.2618077057635384,30.2958793119486,68.44986293777839,18,0.896024489854569,4,0,1,1,Traditionnel
10,1094.5822840850742,145.88890427861202,6.1002014954115005,2.082674187852694,31.189057754613184,71.62759977420617,7,0.2,8,1,0,0,Semi-moderne
0,1107.511268360165,75.80788983753592,6.3286963355184875,6.154406054982854,22.707754099322273,74.82006350732023,9,4.813105268950069,13,1,0,1,Semi-moderne
0,1139.5008866205094,102.58159490631766,6.125113391246095,0.6755072707343519,26.308641423178464,69.51614812479853,24,5.394609688797694,9,1,1,1,Semi-moderne
0,690.3653436258069,130.1230570430459,5.708817858180546,2.6308344163448303,27.828544343310337,73.62348229565907,16,2.166265245933227,19,1,0,0,Traditionnel
0,1193.752260731868,141.75555814801797,6.876176785948582,2.4843489843228856,38.42858112678472,63.63294062341681,25,1.4593417766794747,15,0,0,1,Semi-moderne
0,746.8098563164878,106.35540587442938,6.61862501791445,4.950195361776462,24.515935077752992,82.73191090232665,38,4.788128475178627,18,0,0,1,Semi-moderne
0,1005.910488412763,86.46237105508014,6.946226039136392,1.4555777134459942,26.456373591309426,51.236899304080914,17,2.5158026015174593,13,0,0,0,Semi-moderne
0,1373.431300912822,116.36025419739113,6.530641588677137,3.6219980557413645,28.570833779397653,60.18839490621138,18,3.2495386989676818,4,0,0,0,Traditionnel
0,938.2522696579832,114.29709515418557,6.522404939126324,1.180691076364715,29.18452528378809,70.42344275883316,29,2.59046344411035,11,0,1,0,Traditionnel
21,1210.274777704828,148.2560855637275,7.103572002783216,6.934738529837565,30.34141098796486,66.46126514109022,35,0.7716563704837393,6,1,0,0,Traditionnel
0,1322.8025918704016,121.54906183147892,5.0911340121582445,8.478865452857464,35.73666923159893,70.12915916064085,29,0.3419914504274926,11,0,1,1,Traditionnel
0,1161.32298834112,113.98108309863214,5.801508147235915,2.1871842465700904,25.387591194275835,63.71931629810553,31,6.267821032911907,3,0,0,1,Semi-moderne
0,798.3913365791864,98.98464207886144,6.733212067117577,5.9281362683170125,31.855481156077765,86.21669910851406,34,4.565248600215982,13,0,0,0,Semi-moderne
0,1026.855439422689,115.05520292021346,6.685340276192813,6.749062850287872,25.887714234443543,71.39097537573858,18,1.9017356227964948,11,0,0,0,Moderne
0,1531.070495325423,39.5686430050052,6.108457515581906,1.9368997927302887,32.715404071729324,83.12442114145006,4,2.710112684212028,19,0,0,0,Moderne
0,654.4899321405564,107.44116148456726,5.757982982245954,5.142641064581594,25.29503351727949,74.38664009013543,23,2.614927156123911,12,0,0,0,Semi-moderne
0,1039.3270769494413,118.08358036059006,7.390752332247066,6.6861892671661804,31.813710493049552,51.10016048827504,9,1.5235178144592436,4,1,0,0,Semi-moderne
12,978.5362242726163,55.1399432972014,5.7528877318822245,4.6332055936265615,30.61080822297529,75.97859362244401,32,2.862402224367403,4,1,0,0,Semi-moderne
0,1126.5644198813704,70.54685589279354,6.841818803804073,3.673988433076928,28.25300133217042,65.71879617399036,36,3.464018455818874,14,0,0,0,Semi-moderne
0,1264.6074357811906,47.29153811691805,5.1831433569671965,2.6181851417539628,30.997255415434168,70.21909783309917,6,1.3910295679207871,19,1,0,0,Semi-moderne
0,1453.9120129648518,114.97969792525822,6.090763147073895,4.674784278183688,31.93516005664131,76.42018018450463,4,3.745534286570671,10,0,0,0,Traditionnel
0,1040.5488737579851,122.96957810710254,6.8173270823177825,3.0764187559386706,25.969426693286863,78.93141547258354,35,4.48317406433172,2,1,0,0,Moderne
0,1278.7150925949004,60.21089011236023,5.207808008836324,2.7355290283900597,26.054885082721796,92.98818866811206,16,1.6460953147866566,15,1,0,0,Traditionnel
0,1209.942831870338,91.48877881819558,6.636930928700382,10.000510358792933,32.00016331144637,71.47138299328475,28,1.3899222747652835,6,1,0,0,Semi-moderne
0,1204.356405531796,71.9808680436254,7.141005262552764,2.8182079668100877,26.701871133301196,50.99978559962153,6,3.7732803071247027,15,1,0,1,Moderne
0,975.9367350641761,115.43490463551936,6.878789332151693,3.613191111229421,30.802543354195965,72.07275959671492,9,1.1100328973568685,3,1,0,0,Moderne
0,880.5892768693018,72.89327218774183,5.762160310353756,3.931359369739325,24.065413288199725,72.59740790341593,37,3.363055441148804,4,0,1,0,Traditionnel
0,857.9905152234467,75.03456892317274,5.9160774156756695,6.423353422073887,30.98353213526975,73.70427012192576,9,3.6800301649573326,2,1,0,1,Traditionnel
0,933.5838139321929,111.66018027031568,6.915659460616424,0.8931494089148241,34.247090126687915,71.2985920290221,23,2.2262484656434687,19,0,0,0,Semi-moderne
0,1170.7710466905698,165.13074265113838,6.633153046177729,4.685078292330618,28.42980033708804,68.41429934752793,17,1.3490149560826477,14,0,1,0,Traditionnel
0,1267.4088664882324,77.18422393010604,7.274365194305252,3.217448340800048,33.56187549515681,67.07049726237864,4,1.7116142895695756,10,1,0,0,Traditionnel
11,1171.163146528517,81.02665461493552,5.438329237018164,4.258707410557663,31.70211530820112,68.80407771161293,5,5.032376066614966,14,1,0,0,Moderne
0,979.229878836937,91.56801096869083,5.445243190002256,5.887323965125259,25.68029426950289,61.68038285536163,32,0.39403602374578883,2,1,0,0,Semi-moderne
0,1497.3134241851444,116.39969968098532,5.943909533678462,4.196638863574713,26.49405413217932,82.05337329548252,36,1.641571033071083,5,1,1,1,Traditionnel
0,1434.1504371989388,105.24754618277423,5.705034942521756,5.384861783404345,29.702165409883516,72.51954378688481,18,1.0039975440222493,8,0,0,0,Semi-moderne
0,1022.1199751949619,81.94236706314065,6.136389412927459,1.5031491649875535,25.668643318187325,82.62299646158738,13,6.184782273838501,19,1,0,1,Traditionnel
0,918.8450906831536,87.18133296804687,6.396418008748339,3.2175748084764866,24.413514515818356,80.07284799527953,16,1.076402510290144,11,1,1,0,Semi-moderne
0,1128.6472899147534,84.52512168298209,5.355677997451339,0.5492651474957296,32.04989991830711,69.54888402331659,9,3.0933532456160195,18,0,0,0,Semi-moderne
0,1378.8057019119576,69.21264510655654,6.150714184119096,3.513451277576623,29.980951098696746,73.90592279910416,19,0.5842817078023204,15,1,1,0,Moderne
0,1173.2082949959058,127.95732447521759,6.53909698974626,3.6175482934331695,30.322912164607892,77.39761136942234,12,0.657643408220138,3,1,0,0,Traditionnel
0,1222.4407150802097,89.62974548192327,5.893537566017259,3.108443214161285,27.8133487928013,64.51579596895036,26,0.9005925550068606,8,1,0,0,Moderne
0,1053.3423730993622,114.41455684200645,6.250043363934049,1.4025743232727297,31.489611475909612,70.8035297078813,34,2.778521990839886,1,0,1,0,Traditionnel
15,1200.3795969444907,82.63424756542358,6.683863612325306,1.4765340612707984,27.85043792590277,74.5460392825172,11,1.6893446591434143,2,1,0,0,Traditionnel
0,1439.7997793203504,102.99021511922449,6.609139690134037,1.9199746038627628,28.647344268383065,67.96771436196626,34,1.8517236502461185,11,0,0,0,Semi-moderne
0,1047.2728680749037,129.96822857781572,6.9445632369602475,0.8518582198457302,26.970517318118382,79.5839141407991,2,1.484619387463498,18,1,0,0,Semi-moderne
27,1131.527701151732,141.48414972715992,7.1184165913022435,0.6554189548100755,35.58832573716837,66.46276411794068,21,1.0052039978357359,18,0,0,1,Semi-moderne
0,1155.839624840918,127.06046467270272,6.635235299808763,1.0552733182755065,29.057727902530374,79.48541071130737,25,1.535318535661002,17,0,0,0,Semi-moderne
0,1162.4195782696281,74.66937012619522,6.145245165503438,3.1894957802095405,27.971111027636365,81.28496545692818,15,0.6369686225413178,11,1,0,0,Semi-moderne
0,789.38444726433,59.01876926544251,6.5013870732255326,15.0,26.16312187088228,66.5171362373443,37,5.330666352088615,12,0,0,1,Semi-moderne
7,687.0888957077432,99.24232472241931,6.780793420078523,5.546238786493765,31.251007330194934,68.24647787711645,30,0.7367053894893484,16,1,0,0,Semi-moderne
0,875.6758843971954,113.99207189275668,7.152387003106743,11.123274411604363,25.253879006715017,53.78402299426565,27,1.3633196292949963,1,1,0,0,Traditionnel
0,1136.947304988367,147.98082946917532,7.836514855024917,9.050113531620113,30.816173008533987,84.24636417686281,24,0.47417414872334035,18,1,0,1,Moderne
17,1221.8483565207064,97.66983133713185,6.5929860967474765,4.772303030576852,27.53242548504099,64.0225798623392,19,2.60913941527236,15,0,0,0,Semi-moderne
22,983.2515968498027,122.37665847454925,6.424562600959535,1.8005803006219772,26.702155815420817,60.81990376150857,31,2.057877121233202,13,1,0,0,Semi-moderne
26,1402.9966462308075,107.97057290725272,5.685047409919837,4.601234506613508,27.701709076194216,82.63726088147452,30,3.391059295731033,6,0,0,0,Traditionnel
0,1068.5012856482388,65.93427978505969,5.036397103175112,3.0150041774364014,32.05028615581233,85.93944275915723,2,2.9962629676127928,8,0,0,0,Traditionnel
0,1104.4695196116174,118.12825424589047,7.745754688249848,3.1646812249564835,33.25263280158684,81.82367904932089,8,6.836706276537431,7,0,0,0,Semi-moderne
0,1057.3279484784143,96.40033595703288,7.686880439549253,4.833725405730031,29.956814902568816,64.29373624962818,28,1.5269734832357003,12,1,1,0,Moderne
0,1129.4858944042662,124.31638093656224,7.4376420135426455,1.8543280177225117,25.48080289569154,80.93130202153091,30,1.743286923932785,8,0,0,0,Semi-moderne
0,1254.9842962895927,61.67409070102873,6.673878983691632,3.0747389982897304,28.272261550470617,74.27211568157048,29,1.4126867318680794,4,0,0,1,Moderne
0,1246.4437563407128,122.97783213095477,7.163232381707619,4.583549459134532,31.597860081572957,67.87430270934465,15,2.2320386813795556,16,0,1,1,Semi-moderne
11,902.3469530658901,96.62883907498961,6.964172053858146,0.7307248445700871,35.187125959717164,75.05025953504068,8,2.782703172398804,14,1,0,0,Moderne
0,1435.206030825276,85.75283596825915,6.323320190095823,2.7475379101279103,27.315436677318623,68.34966287317151,21,4.109426229210289,2,1,0,0,Moderne
0,859.0941793660782,144.10982020526666,5.861236829465353,2.4172675277319042,29.102030368902838,57.80152016257704,9,0.8353544279636425,1,0,0,1,Traditionnel
16,1117.4299430999347,123.08688957781635,6.238689394917677,4.88932588055307,21.90085787496278,74.36558045293008,23,0.6747876850587162,11,1,0,0,Traditionnel
27,1039.6327538250825,122.53165993882561,6.497247646335218,1.6352545746080238,32.81209141108626,73.41997729816049,34,3.0122893082455264,19,0,0,0,Semi-moderne
0,869.2218309899328,96.21741527143884,5.149730079823854,2.235624541148112,31.941943239131707,61.655352147445846,6,2.9818093723263024,2,0,0,0,Traditionnel
0,1083.473470645757,67.50438566368217,6.940454479299298,4.235740152025088,28.75065054947379,75.434326464641,29,7.862208289970958,6,0,0,0,Traditionnel
16,937.0209698756723,64.02512839791419,6.450030167659108,0.8307603538151486,30.1894023686432,60.921579439899304,18,0.8499176524846523,18,1,0,0,Semi-moderne
0,1116.0395935207314,90.84786526016487,5.288832145365468,0.9956776347057464,38.30502637643296,61.624240015630555,20,1.5429415762851872,17,0,0,1,Semi-moderne
0,1188.6789114682608,61.056845564768935,6.69510500106113,1.592856185505706,22.572658375579618,45.75156766751581,28,0.9695588875790779,3,0,0,0,Semi-moderne
0,1423.8244611741197,86.76029073449851,6.472253716026544,3.485624369251873,22.814783199208307,73.18223797824028,17,0.9747932860727095,16,1,1,1,Semi-moderne
0,1167.624528098031,98.76142370326171,7.542839050883937,2.311662980986949,28.476283707332737,83.97664080848578,19,3.296451671404956,19,1,0,0,Traditionnel
0,965.5304251329385,90.20284735886048,5.902220589606385,1.9537110824364639,32.61438922873576,78.35473322432907,7,4.436680025098381,10,1,0,0,Traditionnel
0,1013.8436416416877,105.53588773240513,4.5,4.532939780117733,33.27047568152303,78.11597894926307,24,5.068473121711879,19,0,0,0,Traditionnel
